userName,content,score,label,at
Jibran Putra Ramadhan,semoga bisa ditambahkan login via google,1,negatif,2024-07-20 18:48:55
Farhan dhani,Gamenya bagus banget 👍👍👍👍👍👍. Dari pada ff burikk,5,positif,2024-07-20 18:20:14
Dinda Anisha Putri,"hilangin map nuketown pls, capek bgt banyak yang ngendok tiap rank, blm lagi banyak yang ngecheat, udah direport tapi kayak gaada respon. tambah lagi tiap main rank sering banget katanya koneksi jelek, padahal kalau buka game lain stabil stabil aja. kalau kalah mp rank ngurangnya -40 lebih, sedangkan kalau menang +30 lebih dikit, ga adil banget.",1,negatif,2024-07-20 18:18:52
RM Edwar,di kasih tim noob terus,1,negatif,2024-07-20 16:31:12
Rizky Off,"walaupun banyak menggunakan data tapi tetep no.1 cuyy no counter banget sih grafiknya , jan lupa download ya guys , oiya bang sekalian mau req buat jan terlalu banyak menggunakan data karena akan menguras uang tapi seru juga sih",5,positif,2024-07-20 16:30:51
Achmad Fadillah,Kami sangat suka main game kadang banyak pemain mengunakan cheat,5,positif,2024-07-20 15:41:48
Randi Gens,Seru dan menangtang,5,positif,2024-07-20 13:19:11
Melky,Gimana mau maju ini game gak kaya epep download data Mulu mana skin pack nya selalu di suruh download ulang lagi kalau dari dulu sampe sekarang masih ke gitu gak di perbarui ya gak akan berkembang ini game,1,negatif,2024-07-20 12:44:16
Riansyah GAMING,Aku suka game nya bisa bunuh dari jarak jauh aku level 59 tapi tolong MB nya dikurang in biar lebih banyak yang bisa main tapi gapapa lah masih bagus kok game nya,5,positif,2024-07-20 11:53:07
Malvin Jeremy,"Banyak beban atau BOT tapi musuh nya gg, rank saya gm",1,negatif,2024-07-20 11:51:22
rafisqy rayyankenan,Game nya bagus 😎😎😎😎 mantappp banget,5,positif,2024-07-20 10:47:40
Juna Yadin,Makin seru game nya.. sampe tembus pagi,4,positif,2024-07-20 09:46:27
Intan Syafira,"𝐆𝐚𝐦𝐞 𝐢𝐧𝐢 𝐬𝐚𝐧𝐠𝐚𝐭 𝐛𝐚𝐠𝐮𝐬, 𝐝𝐚𝐧 𝐛𝐢𝐤𝐢𝐧 𝐤𝐞𝐭𝐚𝐠𝐢𝐡𝐚𝐧 😁👍",5,positif,2024-07-20 08:58:32
erry,"Parah sih Garena. Sudah habis uang banyak untuk topup skin character dan skin senjata, Masa ada player yang kehilangan akun saja, pihak garena tidak bisa membantu.! Terlebih akun yang hilang itu sudah di double BIND. Bahkan sampai membuat tiket di Garena support. Tapi masih saja masalah tidak ada jalan keluar (buntu). Sampai sini cukup kecewa.!!!",1,negatif,2024-07-20 07:27:44
Nopal Opalz,"Halo min maaf akhir akhir ini saya aga aga kesel dengan senjata MG bahkan codm skrng makin ga jelas, kalo besi, kayu atau pagar masih oke lah nembus peluru, tapi ini ko tembok juga masih bisa nembus peluru nya, ada apa tolong di perbaiki dong yah, bahkan skrng semakin bnyak player² codm yang memakai wall hack, tolong di perbaiki, yg terpenting untuk peluru yang menembus dinding/tembok terimakasih CODMID",5,positif,2024-07-20 03:08:47
Lanang,"Untuk tipe senjata melee, tolong kalo bisa jangan 1 hit.",3,netral,2024-07-20 01:24:40
Brown Brother,Ngak rugi download gamenya seru,5,positif,2024-07-20 01:13:40
Eddzward,good but meh,5,positif,2024-07-20 00:33:08
Fans Berat Ada Band & JKT48,Gamenya Bagus banget Please Update Supaya Makin Bagus Oke Grafiknya Kaya Real Banget Dah Salam Dari Indonesia🇮🇩🇮🇩🇮🇩,5,positif,2024-07-20 00:16:47
hugo oktavian,"GAME RUSAK MATCHMAKING TIDAK BERIMBANG DARK SISTEM, SEBAIKNYA SEGERA HAPUS,SAAT WINSTREAK AKAN DIBUAT KALAH ,SENJATA BISA TIBA TIBA LOYO PARAH BANYAK GAME SETINGAN INI,BYE BYE GW HAPUS AKUN",1,negatif,2024-07-20 00:11:16
muhammad faqih rahmatullah,"Game macam apa ini, akun udah hilang dua kali, padahal sudah rank tinggi dan tidak sedikit uang yang saya keluarkan untuk akun tersebut",1,negatif,2024-07-20 00:06:40
Fakehere1,"Game P2W , jaringan (data,wifi, hotspot)aman malah kesalahan jaringan.membuat player tidak nyaman.awalnya kuranting bintang 5 dan setelah udah lama main ternyata beberapa masalah masih belum diperbaiki.thx atas kritikannya bangg.....satttt",1,negatif,2024-07-19 23:45:17
Reyva ocha Saputra,"Ini sering terjadi Loading, idk but saya coba login game lain bisa tetapi saat login codm tidak bisa.. thanks",3,netral,2024-07-19 23:37:23
Atha Rasyid,Game nya seru bgt,5,positif,2024-07-19 22:03:07
Marvell Bieber,tim dengan musuh di setara,1,negatif,2024-07-19 21:59:26
Viral Music,"Keren, lebih bagus lagi banyakin gratisan skin senjata, skin karakter, jadi semua orang bisa merasakan memiliki karakter, skin senjata keren tanpa harus top up😁 jadi tidak ada perbedaan, biar lebih enak aja main nya hehe",5,positif,2024-07-19 21:39:47
Razor FF,Game taik,1,negatif,2024-07-19 21:24:47
Dedy To kaili,Makin hari makin ngk jelas gamenya..mau masuk aja susah..,1,negatif,2024-07-19 21:18:02
Frost 170,ada bug tidak bisa buka event call of duty x girlfriend,2,negatif,2024-07-19 19:30:52
GenGen,Ada bug dibagian gyroscope. kadang ngedrift kadang gak jalan. udah tak kirim video di fp codm facebook. mohon ditinjau 🙏,2,negatif,2024-07-19 19:30:00
Moza Zabdiel,setiap main rank selalu dapet tim yang gajelas,1,negatif,2024-07-19 19:06:14
Octa Sasi,"2024 multiplayer jadi ajang pembantaian player free to play.selalu masuk ke match yang sudah mau selesai dan di posisi tim kalah.apalagi mode free to play,masuk ketika player lain sudah kurang 2 poin selesai..",1,negatif,2024-07-19 18:52:33
Faith Santoso,"Di mohon untuk admin codm Ini senjata Man O War Kok bakarin Orang Ya?,gara gara senjata tersebut saya Banting Hp dan rugi 2,3jt Mohon untuk senjata ini d nerf 🙏",1,negatif,2024-07-19 18:49:55
Fatham Mubin,"Gamenya bagus, seru, dan asik.Tapi pada saat main ko sering keluar sendiri dari aplikasi ya",3,netral,2024-07-19 18:38:34
Aldi 12,No komen,5,positif,2024-07-19 17:56:37
Alil Itam,Dibilang game pelit gak juga dibilang game burik gak juga dibilang game berat gak juga mantap lah lanjutkan min,4,positif,2024-07-19 17:40:58
Refan Ferdian,ajarin ep ep makai unreal engine,5,positif,2024-07-19 17:16:36
Danny Hadiprodjo,Game yang sangat HD dan berkualitas,5,positif,2024-07-19 15:40:30
Rachmat Hidayat,"Aku bingung sama game ini, di mode multiplayer ini permainan senjata apa ring tinju, kok Medan perang berubah jadi permainan seperti di ring tinju,,,,,, sekali pukul jatuh,,,,, jadi males maen,,,,,",5,positif,2024-07-19 14:56:22
lonely Veen,"Hdeh hari hari,update gabisa download resource gabisa, sinyal dah bagus penyimpanan dah aman, secara terpaksa akhirnya gua pensi dari codm,pdhl gua fanatik Ama ni game,Perbaiki lagi sistem lu jangan smpe banyak player yg kecewa, thanks codm tolong dong perbaikin lagi codm gua sering force close semenjak update,padahal penyimpanan masih banyak banget",1,negatif,2024-07-19 14:32:44
Fattan Gani,So Good Fire🤩🤩🤩🤩🥳🥳🥳❤❤❤,5,positif,2024-07-19 14:06:35
Iwayan Indrawan,Game bagus 💀💀💀💀😁😶,4,positif,2024-07-19 12:27:48
Rusdiansyah Rudy,kok session 6 gak bisa main.disuruh sabar...selalu keluar.katanya tdk bisa untk dinegara utk saat ini.kenapa ya....,5,positif,2024-07-19 12:18:42
Nana12,"CODM MOBILE Terbaik Dan Gak Pelit, Selalu Memberikan Skin Karakter & Senjata...Semoga Sukses Dan Makin Banyak Memberikan Yang Gratisan 👍",5,positif,2024-07-19 12:02:51
Eni Llg,Sangat bagus dan seru tapi please stop berikan saya setiap satu menang di kasih kalah,4,positif,2024-07-19 12:01:46
M. Rizky Firdaus,"Kebanyakan bocah Philippines, Vietnam, dll, selebihnya bot, nggak memperhatikan lgi standar umur player",1,negatif,2024-07-19 07:03:44
Fadillah Noor,Permainan yang sesungguhnya,4,positif,2024-07-19 05:59:04
Defri Akbar,Awal rilis semua nya enak² saja TPI sekarang berubah semua,1,negatif,2024-07-19 05:20:07
Andri Yanto,"Gameplay bagus grafik keren, kendaran2 komplit, pilihan mode banyak, kontrolnya simple, untuk F2P gak pelit2 banget, overral bagus sih setara dengan sizenya,tolong untuk match ranked BR kadang suka nemu musuh tier tinggi dan udah jago2,dan banyak orang yang ngeluh soal size codm ini yang terlalu banyak MAKAN MEMORY, size game ini 30GB lebih, sizenya sama dengan GENSHIN IMPACT, jadi untuk HP ram rendah dipikir dulu sebelum instal, kalau gak kuat jangan maksa instal apalagi komen2 gak jelas",5,positif,2024-07-19 03:31:46
Wibi Hidayat,🥶,5,positif,2024-07-19 01:05:43
AINUR ROSI,Maaf nya cuma bintang 4 :(. Soalnya di game ini kalok ada evant baru atau skin² senjata di event kenapa ngebug ya? Dan ini udh ke hari 20. Aku ingin sekali skin senjata di game ini karna bagus² dan free tapi sayang event nya eror/bug dan gak bisa di buka :( Tolong develover di perbaiki lagi agar game ini makin berkembang.sekian dari saya terima kasih🙏🙏,4,positif,2024-07-19 00:38:30
Ranny Tuyuwale,Update 5gb data habis lol,1,negatif,2024-07-19 00:04:27
Koclok IS,Cara mbalikin perform gimana min.Lama g main,4,positif,2024-07-18 22:54:20
Gain Degd,Gamenya bola tangan dan celah,1,negatif,2024-07-18 22:28:21
Edy Heriyanto,"Ada beberapa masalah jaringan dan masalah saat Matchmaking seperti kita masuk di pertengahan game dan kawan kita yg tidak sebanding dengan level musuh, itu sangat mengganggu,mohon lebih serius menangani masalah seperti ini",4,positif,2024-07-18 22:19:05
PUTRA Azza,"SEKALI KALI ADA KAN EVENT BAGI² CP MIN, BUKAN YANG HARUS TOP UP BARU MENDAPATKAN BONUS CP BUKAN.! TAPI YANG MISI HARIAN HEHE😶‍🌫",5,positif,2024-07-18 21:39:26
Ryokugyu Aramaki,"Game paling pelit, padahal sering top up alhasil gak pernah hoki, asudahlah mending uninstal, padahal main dari tahun 2020.",1,negatif,2024-07-18 21:35:09
pio viona,Keren coy,5,positif,2024-07-18 21:15:22
Ekkel Girsang,"Grafik bagus, cukup realistis, skin senjatanya bagus banget, dan banyak fitur fitur keren, aku ingin senjata penembak leser dong, haha, soalnya itu keren kalau jadi operator skill atau score streak pasti keren, semoga di kabulkan,dan juga, kasih camo dong untuk XS1 Goliath, seperti camo Gundam atau mecha robot, itu mungkin keren, itu aja, semuanya udah bagus kok, tapi orang China di sini kurang bagus cara bermain nya",5,positif,2024-07-18 21:01:31
Muhammad noor Ilham,Asik sekalih bisa main lagi setelah sekian lama pensi,5,positif,2024-07-18 20:52:00
Achmad Tarmizi,udah beli cp banyak tapi gak dapet senjata😅 makin dpt discount cp undian jg makin gede cp nya,2,negatif,2024-07-18 20:33:21
Khasan Abdirrohman,Lagg parahhh banyak bugnya Lost strike 10 win 1,1,negatif,2024-07-18 19:51:45
Marwan Susanto,"Game memakan memori, 20gb",1,negatif,2024-07-18 19:40:38
tasNtoz KPJ,"DevTeam yang terhormat. Ukuran data game terlalu besar. Soalnya di game sebelah yg ukurannya gk terlalu besar bisa grafik bagus, sampai tembus 6GB dan sering terjadi fps drop saat rendering di mode BR. Saya sangat yakin kalau ukuran resorce buat rendering tidak terlalu besar, kejadian seringnya fps drop bisa bekurang. Yuk, bisa yuk. Semangat terus buat tim dev untuk terus ngembangain game ini menjadi lebih baik. Terima kasih.",5,positif,2024-07-18 19:28:54
Ferdinand Arkana,Dulu game ini call of duty tentang perang dan tentang militer tapi sekarang ini sudah gak kayak dulu ini sekarang malah konyol tidak ada tentang militer dan tentang perang,5,positif,2024-07-18 19:18:18
Marko Marko,GK seru game nya mending main roblox aj 😡😡😡😡😡🥺😡😡😡😡😡😡😡😡😡😡😡😡,1,negatif,2024-07-18 17:57:34
Andika Friz,COKM(Call Of Kikir Mobile) gacha ampas kohili biji kuda,3,netral,2024-07-18 17:48:19
Hvcen K1,game sampah. ngasih lawan selalu nggak seimbang. sengaja mempersulit player dengan memberikan tim dan lawan yang nggak masuk akal,1,negatif,2024-07-18 16:57:20
Muhammad Diva maulana,"Tidak seimbang, teman selalu dapat team bot dan musuh bukan bot",1,negatif,2024-07-18 15:59:42
setiawan Erik,Dalam game masih bisa masuk mod menu cod dan citer. Biar sebagus apapun tetep bisa masuk.,5,positif,2024-07-18 14:44:28
Anggun Sintia bella,Lumayan juga sih,3,netral,2024-07-18 14:11:04
Adiel Ceasar,Server goblog,1,negatif,2024-07-18 12:43:56
Rusdiansyah Samson,"Kasih bisa buat akun pakai Google lah, FB suka error tiba² suka hilang tu akun FB. Mana skin di 2 akun ku bagus² lagi, gara² ini juga aku lebih milih main CODWM daripada CODM",1,negatif,2024-07-18 12:39:23
Sylmi Rakhman,"Saya mohon, agar tidak usah mendownload ulang semua nya jika sudah memperbarui game'nya, Seperti map, skin karakter, senjata dan yang lain'nya.",5,positif,2024-07-18 12:35:04
Lana Wati,"Grafik HD, game FPS, kurang apa lagi coba.",5,positif,2024-07-18 10:07:21
JAVIR little gaming,Tiap mo login kok ditolak.,1,negatif,2024-07-18 06:41:10
9.137 Thimotius,"musuh ga seimbang, lawan full master tim ada yang elite",1,negatif,2024-07-18 04:49:10
Aan setiawan,Makin parah main battle royal,1,negatif,2024-07-18 04:04:58
Rahmad Wahyudi,tolonglah min kalau mode mp ngasih tim yang beres dikit jangan dikit² ngasih draksistem Mulu jangan buat playernya makin gabetah kalo gini trus bisa berpaling game aku bisa ku hapus Garena ni kalo trus dikasih tim beban mulu,1,negatif,2024-07-18 02:41:18
Zihda Ids,Kek mana gem kau moonton?? Ini kok ada tembak tembakan pula ini?kau buat game baru kah garena? Hehe sorry min😁cuman bercanda ya CODMID😁✌🏻,5,positif,2024-07-18 00:45:54
Faruq Aditya,"Aplikasinya bagus grafik ok,skin ok,efek ok,cuma minus bug terlalu Banyak paling sering keluar sendiri, contohnya pas lagi enak enaknya ngerank malah keluar dan itu sangat merugikan karna kita seperti afk dan harus login ulang",5,positif,2024-07-18 00:17:59
Audie,Mode MP Ranked... Selalu di pasangkan dengan BOT.,2,negatif,2024-07-18 00:01:34
kx Xx,Tolong min peyimpanan nya di kurangin hp ku kentang soalnya tepi pen main codm karena seruu tolong di pertimbangan minn.sekian terimakasih...,4,positif,2024-07-17 23:35:43
DeTe Moba,Fuca,1,negatif,2024-07-17 22:13:26
Muhammad Alvino,Kok grafik gw cuman sampe low doang,1,negatif,2024-07-17 22:13:21
Kebin F,Gw mau login akun FB kok malah masuk ke browser ya padahal gw udh install apk FB,1,negatif,2024-07-17 20:58:47
Rumi Wahid,Ini tolong sekali ya musuhnya terlalu kuat sekali bisakah lawan yang seimbang dan tolong ya saat saya menembak dikit damagenya dan pelurunya keluarnya terlambat. sebenarnya gamenya sudah seru cuman itu doang masalahnya ya. Tolong,4,positif,2024-07-17 20:10:09
Yud Bama,A lot of data has to be downloaded and is not needed,1,negatif,2024-07-17 19:36:24
Bayu Adi setiawan,"Please add more option for bind to social media like: google play ,google or etc. and now i cant install this game cause the size is to big",3,netral,2024-07-17 19:23:24
Nisaa,Saya top up cpnya gk masuk2 apaaa ini gamenya,1,negatif,2024-07-17 19:10:26
ricki rikardo,Gelo parahhhh,5,positif,2024-07-17 18:28:39
Kak Dyo,"Terlalu banyak bug. Bahkan malah seperti fitur. Sepertinya developer perlu bermain juga di gamenya , agar tau bagaimana rasanya. Terlalu banyak bug",1,negatif,2024-07-17 18:14:08
Riyan,gua gak bisa buka event samurai soul aneh bet😐,1,negatif,2024-07-17 18:04:42
Udin Riyadi,"Kasih bintang 3 ya..masak pas mau gilaran berhadapan sama musuh game saya macet,,ya m0dar lah",3,netral,2024-07-17 16:02:09
ZammX,😈,5,positif,2024-07-17 14:59:33
Aslina Aden,"Sorry min, knapa ya nick name saya ganti sendiri pdhal gk d ganti sama saya, terus udh seminggu lebih gk bisa d ganti lagi knapa ya?",5,positif,2024-07-17 13:35:03
Bagus Rizqi,GAME NYA SERU CUY,5,positif,2024-07-17 13:22:48
Muhammad yunus Andriyanto,Tiba-tiba keluar sendiri posisi musuh di maps kurang akurat,1,negatif,2024-07-17 13:17:57
Jhar's,"tiap kali update, seperti baru download dari awal",1,negatif,2024-07-17 12:41:15
erwin gastap,Gk bsa login nech...hduhhh,4,positif,2024-07-17 11:56:55
Nur Hayati,Game favorit ku.aku Sudah menamatkan semua call of duty seris yg ada di ps3 di rental ps,4,positif,2024-07-17 10:10:18
Fathur Rohman,"Graphic nya , gameplay nya bagus, modenya banyak, dapet skin mudah, recommended lah.",5,positif,2024-07-17 10:08:54
Adi Seto ramli,Waduh game yang terlalu bagus sampai hp-ku kejang-kejang nih,5,positif,2024-07-16 23:20:58
Anak Depan,Ok bgt game yan,5,positif,2024-07-16 22:08:12
YKP Sptra,Masih banyak bug di permainan breach. Dan kalau bisa tambahin map breach.,3,netral,2024-07-16 21:38:26
Noel Iya Noel,Game apaan nih ga jelas masa player baru di kasih player nya yang kuat kuat ini tidak adil 💔,1,negatif,2024-07-16 21:29:18
Toro,Masalah yang sekarang gw alami yaitu kenapa tampilan menjadi gelap dan ga bisa buat membidik setelah melepas tactical scoop pada senjata sniper.,3,netral,2024-07-16 20:33:07
Azka abdussalam Hilmi,LET'S GO GAME DENGAN HRAFIL TINGGI DAN PERTEMPURAN YANG REALISTIS SANGAT TIDAK MENGECEWAKAN 1.,5,positif,2024-07-16 20:14:19
Gigih Sumarsono,Done,5,positif,2024-07-16 18:43:10
alvin botak,Kasih musuh jangan yg kerasan dikit lah,5,positif,2024-07-16 18:17:58
Kazuya ?,"Terdapat bug dimana saat menekan tombol terdapat delay selama beberapa detik,yang lebih parah analognya yang harusnya berhenti malah terus maju.itu sangat mengganggu bagi saya",3,netral,2024-07-16 18:14:21
Delvin,Mau coba ahhh,5,positif,2024-07-16 17:37:07
Noer Alie,Tolong untuk mode ground war: breach di optimalisasikan dan jadikan mode permanen.,4,positif,2024-07-16 17:09:12
Muhammad Alfairus,Gila sih update nya ga ngotak size jadi gede banget tolong pemilik game ini aduuh size nya kecilin lagi dong,1,negatif,2024-07-16 16:13:24
Muhammad Abyan,Saya menyukai game ini tapi ada satu masalah yg sering saya temui yaitu ketika sedang main mode mp atau br kadang kadang langsung nge frerz walau pun jaringan bagus. Tolong di perbaiki,5,positif,2024-07-16 16:11:07
Psra,"Tolong ada bug, saya gabisa login ke akun Garena saya tolong,saat saya pencet Login Garena tiba tiba Ngeblank dan force close, Tolong itu satu satunya akun saya..😭😭😭",1,negatif,2024-07-16 15:52:24
Hery Mursito,makin seruuuu,5,positif,2024-07-16 14:41:09
Danny P,UPDATE GA ASIK NGULANG LAGI DARI AWAL,1,negatif,2024-07-16 14:37:09
Al De,Puas,5,positif,2024-07-16 14:34:43
Adolf Hitler,NAPA SIH GW DIKASIH TIM GOBLOG YNG SUKA NGELONONG WOI GARENA KALO LU NGASIH TIM GRU LAGI GUA GK SEGAN BUAT NGAHANCURIN BISNIS GAME LU,1,negatif,2024-07-16 14:25:38
Agung Yudha Pratama Wibowo,Lumayan memuaskan untuk meluapkan emosi,5,positif,2024-07-16 12:01:27
Skynolimits Official,Game fps mobile terbaik🔥🔥,5,positif,2024-07-16 10:59:36
Pajar Dermeer,"Semenjak update kok jadi ngelag, atau patah² ya? Jaringan smua bagus",3,netral,2024-07-16 10:48:17
Windray Jay,Tolong di perbaiki event colabnya tidak bisa di unduh,3,netral,2024-07-16 10:00:24
Zakiul Ilmi,Kadang kalau update sering gagal aja sekarang,3,netral,2024-07-16 08:58:36
Ryui,"Kenapa gak bisa di instal udah 2 kali di instal tapi tetap gagal penyimpanan masih full, rela hapus pubg demi bisa download call of duty",5,positif,2024-07-16 08:08:14
PuNIxBeRd GOLIGOT,"Jangan gacha kalo gak bisa full gacha di game kikir ini.saya sudah lama main tidak ada kata hoki di bawah 100-1000cp dalam kamus codm.mending nunggu event pass berbayar dan battle pass.jangan tergoda gacha di game ini kalo modalnya nanggung,jangan pernah merasa jadi orang paling beruntung disini. saran ku mending nunggu pass yang harga dan hadiahnya terjamin Gak perlu topup pun akun kalian bisa koleksi banyak skin asal aktiv join event Dont Wasting Your Money For Nothing",3,netral,2024-07-16 07:50:47
Yusuf Maulana Basir,🤩👍,5,positif,2024-07-16 07:16:20
Muhammad Riyadi,Untuk developer tolong adakan login untuk akun google🙏,3,netral,2024-07-16 06:55:11
Arka Kun,game burik,1,negatif,2024-07-16 06:46:03
Rizky Ardiansyah,"Gamenya bagus grafiknya juga realistis, skin gratis yang didapatkan player saat menyelesaikan quest, mode event di dalam game br/mp yang bervariasi tidak membuat player bosan, hanya saja update yang terlalu besar saat season atau update battle pass agak besar, terimakasih",5,positif,2024-07-16 03:47:32
Kenzo,Nice.,3,netral,2024-07-16 00:19:16
Hafiz 02,gamenya mntp jiwa,5,positif,2024-07-15 23:45:12
kufi pes,Apalah gw download ga bisa log in tulisannya belum siap dinegara kamu perasaan org indo dah banyak yg main,1,negatif,2024-07-15 22:05:48
Farid Hariiyyanto,Adanya map point blank mungkin lebih seru bangett,4,positif,2024-07-15 21:46:10
Gaperta Live,"Min,udah lah min,HP gua dah ram tinggi dan penyimpanan tinggi pun ttp aja keluar keluar karena kebanyakan update update terus lama2 chipset hp ku udah gak mendukung lagi buat maen nih game CODM baru juga beli 1 tahun lalu suruh beli lagi:(...udh 2 bulan gak maen gara2 keluar keluar sendiri,nih rencana mau ngumpulin duit buat beli HP diatas 5 jutaan atau diatasnya Karena dibawah itu kurasa akan begini teruss selalu chipsetnya gak mendukung lagi",1,negatif,2024-07-15 21:40:56
Alief Dzaky,nice app,5,positif,2024-07-15 19:59:22
Chris Tian,Terimakasih telah menghadirkan game baik ini di mobile,5,positif,2024-07-15 19:41:35
Bahra Rahmadi,Cmon the full size .... and codm are not the same..why now is like genshin Fantasy shooter .. wth codm...,1,negatif,2024-07-15 19:19:39
Gamers Arnof,Saya harap CODM bisa lebih ringan lagi karna HP saya sudah tidak bisa mampu download CODM lagi,2,negatif,2024-07-15 19:02:28
Longor Gaming,Game parah...masa sinyal gak bagus meluluh padahal udah pake wifi😡,1,negatif,2024-07-15 19:02:15
Cah Deso,"kesekian kali n ya download codm, semoga tambah keren codm",4,positif,2024-07-15 18:46:26
Albegeder Lite,Pake gyro di mode br delay para sedangkan di MP aman sentosa,1,negatif,2024-07-15 17:11:40
Cloningan Mitsuki,"Aneh banget!!! buat kalian yang kasih ranting bintang rendah dengan alasan yang nggak make sense, logikanya aja... kalau mau game dengan grafik yang bagus dan fps yang tinggi... sudah seharusnya kalian juga memperhatikan spesifikasi perangkat yang kalian gunakan untuk main, kalau nggak mampu jangan download, daripada merusak reputasi karya seseorang. Game ini untuk orang yang memang mempunyai device yang memadahi, dan juga buat orang-orang mampu, kalau yang pas pasan, mending nggak usah.",5,positif,2024-07-15 17:08:06
Celline Kimberly,Lmyn bgus,5,positif,2024-07-15 16:53:59
Mayyzen Izanx,Saya udah memiliki game ini di PS3 hahaha,5,positif,2024-07-15 16:23:13
Labib Mahdi,Geme nya bagus tapi suka tapilan pun juga bagus tapi senjatanya sedikit tambahin,4,positif,2024-07-15 15:17:01
Agus Dng nyitto,"Game nya sangat konyol,masah di tembak langsung mati",4,positif,2024-07-15 14:27:10
Sulton Abimanyu,Game yang sangat bagus se Indonesia 😄,5,positif,2024-07-15 14:04:22
Radiatun Nadia,Lama sekali loading nya,1,negatif,2024-07-15 13:39:31
Yuda Realme,Sebelum update game berjalan dengan baik tapi setelah update game menjadi berat (lag),1,negatif,2024-07-15 13:38:30
Raffael,"Sangat Bagus, tolong perbesar peta, perbanyak senjata dan Tingkatkan lagi",5,positif,2024-07-15 13:28:11
Tyler Durden,"Saya sangat marah dan sangat lelah, usaha ku telah sia - sia karena pada saat permainan mengalami force close tanpa sebab dan itu membuat point rank saya turun, padahal handphone saya tidak panas tidak patah patah, saya benci sekali karena saya sedang mengejar top lb.",1,negatif,2024-07-15 13:16:46
Denis Azka,Bagus juga si tapi Terlalu boros kuota,3,netral,2024-07-15 12:16:25
Ahmad Fauzan,"Game yg bagus gameplay nya menarik, mode nya banyak, pengaturan kontrol dan grafis yg fleksibel, mungkin bisa diperbaiki sistem sanksi player yang keluar saat game berjalan seperti pengurangan exp yg lebih banyak",5,positif,2024-07-15 11:19:05
kvn,Ga pernah di kasih hoki lagi semenjak beli mythic m13 *sad,1,negatif,2024-07-15 11:06:40
Hardika Yudistira,terlalu sering updet kecil paling enggak seminggu sekali. mohon garena buat agar gamenya jangan keseringan updete,4,positif,2024-07-15 10:47:16
Twict Aww,Berat harus punya HP spek yg mempuni kalo gak patah 2,1,negatif,2024-07-15 09:43:27
Cukimai Telaso,"Event di perbanyak matchmaking makin gajelas banyak yg feeder,beban, hedehhhh",1,negatif,2024-07-15 09:37:10
Adi Cahyadi,"2019-2021 game ini masih bisa dimainkan oleh semua kalangan,karena masih ringan,mulai dari gameplay nya atau update + vibes game tema militer nya tuh kerasa. Tapi makin kesini,update baru lagi, game ini makin besar aja size nya, dan kayaknya hanya bisa dimainkan oleh orang2 tertentu yang spek hp nya lebih bagus dan oleh para sultan2 juga .",3,netral,2024-07-15 08:51:24
Bagas Yoga,Game nya jelek tapi boong game nya bagus. Aku main di hp nya ibu ku ram 2 bisa main di hp ku ram 3 bisa main di ram 1 bisa love game ini Thea Beas kalo game Garena ♥️♥️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❣️❣️❣️❣️♥️♥️♥️♥️❤️❤️❤️❤️❤️,5,positif,2024-07-15 08:33:31
Alya Al khansa,"Bagus,tpi season nya cepat banget anjir..rank gua jdi naik turun😔👊🏻",5,positif,2024-07-15 05:35:59
Z Official,KENAPA TIDAK BISA MAIN DI KAMBOJA!!! Tolong diperbaiki supaya bisa bermain di KAMBOJA. Saya PLAYER LAMA ini Pengen main balik lagi,1,negatif,2024-07-15 05:24:14
Abdllhrzn1585_,"Sumpah gua ga nyaman banget maen game ini , mana match ga adil , lu kalo pingin game lu rame benerin su ! , ngabisin batre tapi kalah terus! Tim ga seimbang ! Ayolah☹️... Gitu² aja terus...",1,negatif,2024-07-15 05:04:55
Oriikkk,2017 ps 2024 hp🥺🥺game tercinta,5,positif,2024-07-15 04:44:28
B_Muhammad Faisal Gybrani,minimal kasih tim yg bener lah masa gw dikasih tim dark sistem trs sampe lost strike padahal gw udh gendong terus itu tim,1,negatif,2024-07-15 01:07:39
Queenza Madania,"game nya bagus dari segi grafik dll, cmn ada bug sedikit aja itupun karna HP aku sendiri, tpi suka kok game nya seru ngga ngebosenin cmn rada gila aja klo maen rank 🤗",5,positif,2024-07-15 00:08:26
desvarliyanto 2010,"Game nya keren bgt,mudahan ada skin mhytic gratisan buat player yang gratisan kyk saya 🗿",5,positif,2024-07-14 23:58:15
Gg Wp,Sedikit saran Mohon diringankan penggunaan penyimpanan,5,positif,2024-07-14 23:48:38
Pengguna Google,Gem Sesnius 😊🥶🥶🥶🥶👍🏼👍🏼👍🏼👍🏼👍🏿,5,positif,2024-07-14 23:01:31
ADITS PRO,Ngasih tim tu yg bener lah asw asw asw asw asw,1,negatif,2024-07-14 21:13:54
Komang Arya,KONCOL,1,negatif,2024-07-14 20:57:48
ORANGGANTENG,GG banget auto hedshot,5,positif,2024-07-14 20:44:32
Prizz 2,Sinyal nya jelek team ampas kalah nya banyak tolong perbaiki...,1,negatif,2024-07-14 19:49:16
Lely Azam,Bagus grafiknya,5,positif,2024-07-14 19:43:41
